target_chromo	target_window_start	target_window_end	target_id	count	target_strand	sno_id	sno_window_start	sno_window_end	mean_score	min_score	max_score
chr6	144064263	144064278	ENSG00000118495	3	-	ENSG00000206656_SNORD116-17(+)	65	80	0.99	0.987	0.995
chr6	144064263	144064278	ENSG00000118495	3	-	ENSG00000206688_SNORD116-18(+)	65	80	0.99	0.987	0.995
chr6	144064263	144064278	ENSG00000118495	3	-	ENSG00000207263_SNORD116-16(+)	65	80	0.99	0.987	0.995
chr6	144064263	144064278	ENSG00000118495	3	-	ENSG00000207460_SNORD116-19(+)	65	80	0.99	0.987	0.995
chr6	144064263	144064278	ENSG00000118495	3	-	ENSG00000275127_SNORD116-22(+)	65	80	0.99	0.987	0.995
chr6	144064263	144064278	ENSG00000118495	3	-	ENSG00000277785_SNORD116-21(+)	65	80	0.99	0.987	0.995
chr6	144064263	144064279	ENSG00000118495	4	-	ENSG00000207174_SNORD116-15(+)	65	81	0.988	0.984	0.995
chr7	31687236	31687256	ENSG00000106341	8	+	ENSG00000212553_SNORD116(-)	73	93	0.994	0.983	0.999
chr7	31696523	31696539	ENSG00000106341	4	+	ENSG00000207375_SNORD116-23(+)	62	78	0.986	0.982	0.989
chr7	137228895	137228912	ENSG00000105894	5	-	ENSG00000252326_SNORD116-25(+)	61	78	0.992	0.987	0.995
chr7	137228895	137228913	ENSG00000105894	6	-	ENSG00000251815_SNORD116-26(+)	65	83	0.991	0.983	0.997
chr7	137233404	137233419	ENSG00000105894	3	-	ENSG00000207137_SNORD116-13(+)	61	76	0.984	0.982	0.986
chr7	137261297	137261312	ENSG00000105894	3	-	ENSG00000207245_SNORD116-29(+)	65	80	0.987	0.982	0.991
chr7	137261297	137261312	ENSG00000105894	3	-	ENSG00000252277_SNORD116-30(+)	67	82	0.987	0.982	0.99
chr7	137271376	137271391	ENSG00000105894	3	-	ENSG00000252326_SNORD116-25(+)	58	73	0.987	0.983	0.992
chr7	137274569	137274585	ENSG00000105894	4	-	ENSG00000206727_SNORD116-9(+)	73	89	0.99	0.988	0.992
chr7	137274569	137274585	ENSG00000105894	4	-	ENSG00000207014_SNORD116-3(+)	73	89	0.99	0.988	0.992
chr7	137274569	137274585	ENSG00000105894	4	-	ENSG00000207093_SNORD116-8(+)	73	89	0.99	0.988	0.992
chr7	137274569	137274586	ENSG00000105894	5	-	ENSG00000207133_SNORD116-7(+)	73	90	0.991	0.98	0.996
chr7	137274569	137274586	ENSG00000105894	5	-	ENSG00000207191_SNORD116-5(+)	73	90	0.991	0.98	0.996
chr7	137274570	137274585	ENSG00000105894	3	-	ENSG00000207001_SNORD116-2(+)	74	89	0.989	0.988	0.991
chr7	137274570	137274585	ENSG00000105894	3	-	ENSG00000207063_SNORD116-1(+)	74	89	0.989	0.988	0.991
chr7	137274570	137274585	ENSG00000105894	3	-	ENSG00000207442_SNORD116-6(+)	75	90	0.988	0.985	0.991
chr7	137277258	137277273	ENSG00000105894	3	-	ENSG00000252277_SNORD116-30(+)	52	67	0.993	0.991	0.998
chr7	137283047	137283062	ENSG00000105894	3	-	ENSG00000212553_SNORD116(-)	6	21	0.988	0.982	0.994
chr7	137289326	137289342	ENSG00000105894	4	-	ENSG00000278123_SNORD116-28(+)	67	83	0.989	0.984	0.996
chr7	137297204	137297219	ENSG00000105894	3	-	ENSG00000207137_SNORD116-13(+)	60	75	0.987	0.982	0.995
chr7	137315402	137315417	ENSG00000105894	3	-	ENSG00000200661_SNORD116-10(+)	5	20	0.985	0.983	0.988
chr7	137315851	137315869	ENSG00000105894	6	-	ENSG00000278123_SNORD116-28(+)	66	84	0.99	0.981	0.998
chr7	137316309	137316324	ENSG00000105894	3	-	ENSG00000251815_SNORD116-26(+)	61	76	0.985	0.982	0.991
chr7	137322058	137322073	ENSG00000105894	3	-	ENSG00000207197_SNORD116-12(+)	61	76	0.988	0.981	0.994
chr7	137323083	137323099	ENSG00000105894	4	-	ENSG00000207137_SNORD116-13(+)	60	76	0.992	0.982	0.997
chr7	137324807	137324823	ENSG00000105894	4	-	ENSG00000252326_SNORD116-25(+)	15	31	0.99	0.984	0.993
chr7	137343398	137343413	ENSG00000105894	3	-	ENSG00000207093_SNORD116-8(+)	6	21	0.989	0.984	0.998
chr7	153887490	153887506	ENSG00000130226	4	+	ENSG00000275529_SNORD116-4(+)	75	91	0.99	0.985	0.995
chr7	153887767	153887782	ENSG00000130226	3	+	ENSG00000275529_SNORD116-4(+)	6	21	0.99	0.982	0.995
chr7	153888857	153888872	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	56	71	0.989	0.981	0.993
chr7	153888857	153888872	ENSG00000130226	3	+	ENSG00000252277_SNORD116-30(+)	58	73	0.992	0.984	0.996
chr7	153889070	153889085	ENSG00000130226	3	+	ENSG00000206727_SNORD116-9(+)	62	77	0.99	0.986	0.993
chr7	153889070	153889085	ENSG00000130226	3	+	ENSG00000207014_SNORD116-3(+)	62	77	0.99	0.986	0.993
chr7	153889070	153889085	ENSG00000130226	3	+	ENSG00000207093_SNORD116-8(+)	62	77	0.99	0.986	0.993
chr7	153889070	153889085	ENSG00000130226	3	+	ENSG00000207133_SNORD116-7(+)	62	77	0.99	0.986	0.993
chr7	153889070	153889085	ENSG00000130226	3	+	ENSG00000207191_SNORD116-5(+)	62	77	0.99	0.986	0.993
chr7	153903455	153903470	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	62	77	0.984	0.981	0.989
chr7	153905487	153905502	ENSG00000130226	3	+	ENSG00000206621_SNORD116-14(+)	68	83	0.983	0.981	0.985
chr7	153911446	153911461	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	50	65	0.985	0.981	0.992
chr7	153924401	153924416	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	75	90	0.99	0.988	0.992
chr7	153930866	153930881	ENSG00000130226	3	+	ENSG00000207001_SNORD116-2(+)	6	21	0.985	0.981	0.988
chr7	153934988	153935003	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	4	19	0.993	0.983	0.998
chr7	153945575	153945591	ENSG00000130226	4	+	ENSG00000252985_SNORD116(+)	54	70	0.99	0.981	0.998
chr7	153945595	153945610	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	60	75	0.993	0.991	0.995
chr7	153947215	153947230	ENSG00000130226	3	+	ENSG00000278123_SNORD116-28(+)	68	83	0.985	0.984	0.987
chr7	153958139	153958154	ENSG00000130226	3	+	ENSG00000206727_SNORD116-9(+)	62	77	0.991	0.986	0.995
chr7	153958139	153958154	ENSG00000130226	3	+	ENSG00000207014_SNORD116-3(+)	62	77	0.991	0.986	0.995
chr7	153958139	153958154	ENSG00000130226	3	+	ENSG00000207093_SNORD116-8(+)	62	77	0.991	0.986	0.995
chr7	153958139	153958154	ENSG00000130226	3	+	ENSG00000207133_SNORD116-7(+)	62	77	0.991	0.986	0.995
chr7	153958139	153958154	ENSG00000130226	3	+	ENSG00000207191_SNORD116-5(+)	62	77	0.991	0.986	0.995
chr7	153961803	153961818	ENSG00000130226	3	+	ENSG00000278123_SNORD116-28(+)	74	89	0.99	0.986	0.993
chr7	153962062	153962077	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	6	21	0.983	0.981	0.984
chr7	153985244	153985259	ENSG00000130226	3	+	ENSG00000251896_SNORD116-27(+)	63	78	0.992	0.991	0.994
chr7	153989606	153989621	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	6	21	0.984	0.983	0.985
chr7	153998431	153998447	ENSG00000130226	4	+	ENSG00000212553_SNORD116(-)	5	21	0.994	0.988	0.997
chr7	154004321	154004336	ENSG00000130226	3	+	ENSG00000206609_SNORD116-11(+)	67	82	0.991	0.984	0.996
chr7	154004321	154004336	ENSG00000130226	3	+	ENSG00000278715_SNORD116-20(+)	67	82	0.987	0.985	0.99
chr7	154008584	154008600	ENSG00000130226	4	+	ENSG00000207245_SNORD116-29(+)	61	77	0.986	0.982	0.992
chr7	154039386	154039401	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	58	73	0.988	0.986	0.991
chr7	154044854	154044869	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	61	76	0.991	0.986	0.997
chr7	154052917	154052932	ENSG00000130226	3	+	ENSG00000206727_SNORD116-9(+)	70	85	0.99	0.983	0.997
chr7	154052917	154052932	ENSG00000130226	3	+	ENSG00000207014_SNORD116-3(+)	70	85	0.99	0.983	0.997
chr7	154052917	154052932	ENSG00000130226	3	+	ENSG00000207093_SNORD116-8(+)	70	85	0.99	0.983	0.997
chr7	154052920	154052935	ENSG00000130226	3	+	ENSG00000207375_SNORD116-23(+)	65	80	0.988	0.98	0.995
chr7	154053050	154053065	ENSG00000130226	3	+	ENSG00000206656_SNORD116-17(+)	67	82	0.992	0.982	0.998
chr7	154053050	154053065	ENSG00000130226	3	+	ENSG00000206688_SNORD116-18(+)	67	82	0.992	0.982	0.998
chr7	154053050	154053065	ENSG00000130226	3	+	ENSG00000207174_SNORD116-15(+)	67	82	0.996	0.99	0.999
chr7	154053050	154053065	ENSG00000130226	3	+	ENSG00000207263_SNORD116-16(+)	67	82	0.992	0.982	0.998
chr7	154053050	154053065	ENSG00000130226	3	+	ENSG00000207375_SNORD116-23(+)	67	82	0.996	0.992	0.999
chr7	154053050	154053065	ENSG00000130226	3	+	ENSG00000207460_SNORD116-19(+)	67	82	0.992	0.982	0.998
chr7	154053050	154053065	ENSG00000130226	3	+	ENSG00000275127_SNORD116-22(+)	67	82	0.992	0.982	0.998
chr7	154053050	154053065	ENSG00000130226	3	+	ENSG00000277785_SNORD116-21(+)	67	82	0.992	0.982	0.998
chr7	154053050	154053065	ENSG00000130226	3	+	ENSG00000278715_SNORD116-20(+)	67	82	0.991	0.982	0.997
chr7	154053149	154053164	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	6	21	0.99	0.981	0.995
chr7	154057262	154057277	ENSG00000130226	3	+	ENSG00000202498_SNORD116(-)	76	91	0.996	0.993	0.998
chr7	154058481	154058496	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	5	20	0.985	0.98	0.994
chr7	154062406	154062421	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	5	20	0.985	0.98	0.994
chr7	154062568	154062583	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	5	20	0.985	0.98	0.994
chr7	154062731	154062746	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	5	20	0.985	0.98	0.994
chr7	154067799	154067814	ENSG00000130226	3	+	ENSG00000252277_SNORD116-30(+)	54	69	0.988	0.983	0.991
chr7	154072799	154072814	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	6	21	0.988	0.982	0.991
chr7	154078942	154078958	ENSG00000130226	4	+	ENSG00000200661_SNORD116-10(+)	32	48	0.991	0.988	0.995
chr7	154082103	154082118	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	4	19	0.99	0.982	0.996
chr7	154082579	154082594	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	62	77	0.993	0.987	0.999
chr7	154082579	154082595	ENSG00000130226	4	+	ENSG00000252277_SNORD116-30(+)	63	79	0.992	0.987	0.996
chr7	154082579	154082596	ENSG00000130226	5	+	ENSG00000251896_SNORD116-27(+)	69	86	0.989	0.981	0.994
chr7	154082579	154082596	ENSG00000130226	5	+	ENSG00000252326_SNORD116-25(+)	69	86	0.993	0.986	0.998
chr7	154082579	154082597	ENSG00000130226	6	+	ENSG00000251815_SNORD116-26(+)	72	90	0.993	0.99	0.997
chr7	154087172	154087187	ENSG00000130226	3	+	ENSG00000251896_SNORD116-27(+)	60	75	0.989	0.98	0.995
chr7	154087172	154087187	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	60	75	0.989	0.981	0.993
chr7	154088986	154089001	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	63	78	0.983	0.981	0.987
chr7	154094134	154094149	ENSG00000130226	3	+	ENSG00000207093_SNORD116-8(+)	6	21	0.99	0.99	0.99
chr7	154094134	154094149	ENSG00000130226	3	+	ENSG00000207442_SNORD116-6(+)	6	21	0.988	0.983	0.99
chr7	154102508	154102523	ENSG00000130226	3	+	ENSG00000207001_SNORD116-2(+)	6	21	0.993	0.985	0.998
chr7	154107780	154107796	ENSG00000130226	4	+	ENSG00000252326_SNORD116-25(+)	59	75	0.988	0.982	0.993
chr7	154120878	154120894	ENSG00000130226	4	+	ENSG00000252277_SNORD116-30(+)	56	72	0.987	0.981	0.993
chr7	154122267	154122282	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	55	70	0.99	0.982	0.996
chr7	154122996	154123011	ENSG00000130226	3	+	ENSG00000206727_SNORD116-9(+)	4	19	0.99	0.985	0.994
chr7	154122996	154123011	ENSG00000130226	3	+	ENSG00000207001_SNORD116-2(+)	4	19	0.99	0.985	0.994
chr7	154122996	154123011	ENSG00000130226	3	+	ENSG00000207014_SNORD116-3(+)	4	19	0.99	0.985	0.994
chr7	154122996	154123011	ENSG00000130226	3	+	ENSG00000207063_SNORD116-1(+)	4	19	0.99	0.985	0.994
chr7	154122996	154123011	ENSG00000130226	3	+	ENSG00000207133_SNORD116-7(+)	4	19	0.99	0.985	0.994
chr7	154122996	154123011	ENSG00000130226	3	+	ENSG00000207191_SNORD116-5(+)	4	19	0.99	0.985	0.994
chr7	154122996	154123011	ENSG00000130226	3	+	ENSG00000275529_SNORD116-4(+)	4	19	0.99	0.985	0.994
chr7	154125563	154125578	ENSG00000130226	3	+	ENSG00000206688_SNORD116-18(+)	5	20	0.994	0.99	0.999
chr7	154127957	154127973	ENSG00000130226	4	+	ENSG00000252326_SNORD116-25(+)	60	76	0.993	0.988	0.995
chr7	154131252	154131267	ENSG00000130226	3	+	ENSG00000251896_SNORD116-27(+)	69	84	0.984	0.98	0.988
chr7	154131252	154131267	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	69	84	0.983	0.98	0.985
chr7	154133186	154133201	ENSG00000130226	3	+	ENSG00000251815_SNORD116-26(+)	75	90	0.987	0.981	0.993
chr7	154145225	154145240	ENSG00000130226	3	+	ENSG00000251815_SNORD116-26(+)	72	87	0.988	0.983	0.995
chr7	154152752	154152767	ENSG00000130226	3	+	ENSG00000206727_SNORD116-9(+)	9	24	0.988	0.985	0.993
chr7	154152752	154152767	ENSG00000130226	3	+	ENSG00000207014_SNORD116-3(+)	9	24	0.988	0.985	0.993
chr7	154152752	154152767	ENSG00000130226	3	+	ENSG00000207133_SNORD116-7(+)	9	24	0.988	0.985	0.993
chr7	154152752	154152767	ENSG00000130226	3	+	ENSG00000207191_SNORD116-5(+)	9	24	0.988	0.985	0.993
chr7	154155816	154155831	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	66	81	0.989	0.981	0.996
chr7	154155816	154155831	ENSG00000130226	3	+	ENSG00000251896_SNORD116-27(+)	75	90	0.988	0.982	0.994
chr7	154155816	154155831	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	75	90	0.988	0.982	0.994
chr7	154162297	154162313	ENSG00000130226	4	+	ENSG00000207245_SNORD116-29(+)	55	71	0.992	0.985	0.997
chr7	154171275	154171290	ENSG00000130226	3	+	ENSG00000278123_SNORD116-28(+)	53	68	0.987	0.981	0.992
chr7	154173663	154173678	ENSG00000130226	3	+	ENSG00000206727_SNORD116-9(+)	6	21	0.985	0.982	0.987
chr7	154173663	154173678	ENSG00000130226	3	+	ENSG00000207014_SNORD116-3(+)	6	21	0.985	0.982	0.987
chr7	154173663	154173678	ENSG00000130226	3	+	ENSG00000207133_SNORD116-7(+)	6	21	0.985	0.982	0.987
chr7	154173663	154173678	ENSG00000130226	3	+	ENSG00000207191_SNORD116-5(+)	6	21	0.985	0.982	0.987
chr7	154181797	154181812	ENSG00000130226	3	+	ENSG00000251896_SNORD116-27(+)	60	75	0.99	0.984	0.996
chr7	154183674	154183690	ENSG00000130226	4	+	ENSG00000206609_SNORD116-11(+)	21	37	0.984	0.981	0.986
chr7	154183695	154183711	ENSG00000130226	4	+	ENSG00000207133_SNORD116-7(+)	68	84	0.986	0.983	0.992
chr7	154183695	154183711	ENSG00000130226	4	+	ENSG00000207191_SNORD116-5(+)	68	84	0.986	0.983	0.992
chr7	154194032	154194048	ENSG00000130226	4	+	ENSG00000206727_SNORD116-9(+)	7	23	0.989	0.981	0.999
chr7	154194032	154194048	ENSG00000130226	4	+	ENSG00000207014_SNORD116-3(+)	7	23	0.989	0.981	0.999
chr7	154194032	154194048	ENSG00000130226	4	+	ENSG00000207133_SNORD116-7(+)	7	23	0.989	0.981	0.999
chr7	154194032	154194048	ENSG00000130226	4	+	ENSG00000207191_SNORD116-5(+)	7	23	0.989	0.981	0.999
chr7	154195546	154195561	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	60	75	0.988	0.986	0.991
chr7	154205658	154205673	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	62	77	0.987	0.982	0.992
chr7	154210075	154210090	ENSG00000130226	3	+	ENSG00000206621_SNORD116-14(+)	59	74	0.986	0.982	0.989
chr7	154217928	154217943	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	62	77	0.988	0.986	0.991
chr7	154221204	154221219	ENSG00000130226	3	+	ENSG00000251896_SNORD116-27(+)	76	91	0.985	0.982	0.991
chr7	154221204	154221219	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	76	91	0.985	0.982	0.991
chr7	154226413	154226429	ENSG00000130226	4	+	ENSG00000207245_SNORD116-29(+)	64	80	0.992	0.987	0.996
chr7	154226413	154226429	ENSG00000130226	4	+	ENSG00000251815_SNORD116-26(+)	77	93	0.988	0.981	0.997
chr7	154226413	154226429	ENSG00000130226	4	+	ENSG00000251896_SNORD116-27(+)	73	89	0.99	0.983	0.996
chr7	154226413	154226429	ENSG00000130226	4	+	ENSG00000252277_SNORD116-30(+)	66	82	0.991	0.984	0.996
chr7	154226413	154226429	ENSG00000130226	4	+	ENSG00000252326_SNORD116-25(+)	73	89	0.99	0.983	0.996
chr7	154264675	154264690	ENSG00000130226	3	+	ENSG00000207197_SNORD116-12(+)	60	75	0.99	0.984	0.994
chr7	154264780	154264795	ENSG00000130226	3	+	ENSG00000207197_SNORD116-12(+)	60	75	0.99	0.984	0.994
chr7	154264963	154264978	ENSG00000130226	3	+	ENSG00000207197_SNORD116-12(+)	60	75	0.99	0.984	0.994
chr7	154265791	154265806	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	53	68	0.985	0.982	0.99
chr7	154271837	154271852	ENSG00000130226	3	+	ENSG00000206609_SNORD116-11(+)	61	76	0.991	0.988	0.994
chr7	154278822	154278837	ENSG00000130226	3	+	ENSG00000252985_SNORD116(+)	8	23	0.989	0.986	0.992
chr7	154279086	154279101	ENSG00000130226	3	+	ENSG00000252985_SNORD116(+)	12	27	0.991	0.988	0.996
chr7	154279156	154279171	ENSG00000130226	3	+	ENSG00000252985_SNORD116(+)	12	27	0.991	0.988	0.996
chr7	154279158	154279173	ENSG00000130226	3	+	ENSG00000207137_SNORD116-13(+)	15	30	0.988	0.982	0.994
chr7	154283190	154283205	ENSG00000130226	3	+	ENSG00000251896_SNORD116-27(+)	43	58	0.989	0.984	0.994
chr7	154283190	154283205	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	43	58	0.989	0.984	0.994
chr7	154291789	154291806	ENSG00000130226	5	+	ENSG00000252326_SNORD116-25(+)	58	75	0.988	0.983	0.993
chr7	154294179	154294194	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	58	73	0.988	0.98	0.994
chr7	154294179	154294194	ENSG00000130226	3	+	ENSG00000278123_SNORD116-28(+)	58	73	0.989	0.985	0.994
chr7	154299346	154299361	ENSG00000130226	3	+	ENSG00000207093_SNORD116-8(+)	6	21	0.989	0.982	0.996
chr7	154299346	154299361	ENSG00000130226	3	+	ENSG00000207442_SNORD116-6(+)	6	21	0.987	0.982	0.996
chr7	154304520	154304535	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	5	20	0.991	0.981	0.999
chr7	154306138	154306153	ENSG00000130226	3	+	ENSG00000207093_SNORD116-8(+)	6	21	0.987	0.982	0.996
chr7	154307444	154307459	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	60	75	0.988	0.986	0.989
chr7	154310230	154310246	ENSG00000130226	4	+	ENSG00000212553_SNORD116(-)	3	19	0.99	0.985	0.993
chr7	154313334	154313349	ENSG00000130226	3	+	ENSG00000251815_SNORD116-26(+)	59	74	0.989	0.983	0.995
chr7	154314676	154314691	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	62	77	0.987	0.98	0.995
chr7	154320547	154320563	ENSG00000130226	4	+	ENSG00000252277_SNORD116-30(+)	68	84	0.985	0.981	0.992
chr7	154320548	154320563	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	66	81	0.987	0.981	0.992
chr7	154323745	154323760	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	6	21	0.989	0.981	0.997
chr7	154341454	154341469	ENSG00000130226	3	+	ENSG00000207133_SNORD116-7(+)	75	90	0.989	0.985	0.994
chr7	154341454	154341469	ENSG00000130226	3	+	ENSG00000207191_SNORD116-5(+)	75	90	0.989	0.985	0.994
chr7	154345132	154345148	ENSG00000130226	4	+	ENSG00000206656_SNORD116-17(+)	64	80	0.987	0.98	0.998
chr7	154345132	154345148	ENSG00000130226	4	+	ENSG00000206688_SNORD116-18(+)	64	80	0.987	0.98	0.998
chr7	154345132	154345148	ENSG00000130226	4	+	ENSG00000207174_SNORD116-15(+)	64	80	0.987	0.98	0.998
chr7	154345132	154345148	ENSG00000130226	4	+	ENSG00000207263_SNORD116-16(+)	64	80	0.987	0.98	0.998
chr7	154345132	154345148	ENSG00000130226	4	+	ENSG00000207460_SNORD116-19(+)	64	80	0.987	0.98	0.998
chr7	154345132	154345148	ENSG00000130226	4	+	ENSG00000275127_SNORD116-22(+)	64	80	0.987	0.98	0.998
chr7	154345132	154345148	ENSG00000130226	4	+	ENSG00000277785_SNORD116-21(+)	64	80	0.987	0.98	0.998
chr7	154345135	154345151	ENSG00000130226	4	+	ENSG00000200661_SNORD116-10(+)	71	87	0.985	0.98	0.988
chr7	154347354	154347369	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	55	70	0.987	0.986	0.989
chr7	154355198	154355213	ENSG00000130226	3	+	ENSG00000252985_SNORD116(+)	37	52	0.991	0.981	0.999
chr7	154366075	154366090	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	5	20	0.991	0.984	0.999
chr7	154379113	154379128	ENSG00000130226	3	+	ENSG00000206727_SNORD116-9(+)	6	21	0.993	0.983	0.999
chr7	154379113	154379128	ENSG00000130226	3	+	ENSG00000207014_SNORD116-3(+)	6	21	0.993	0.983	0.999
chr7	154379113	154379128	ENSG00000130226	3	+	ENSG00000207133_SNORD116-7(+)	6	21	0.993	0.983	0.999
chr7	154379113	154379128	ENSG00000130226	3	+	ENSG00000207191_SNORD116-5(+)	6	21	0.993	0.983	0.999
chr7	154381275	154381290	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	6	21	0.99	0.986	0.994
chr7	154384537	154384552	ENSG00000130226	3	+	ENSG00000207001_SNORD116-2(+)	70	85	0.993	0.988	0.999
chr7	154384537	154384552	ENSG00000130226	3	+	ENSG00000207063_SNORD116-1(+)	70	85	0.993	0.988	0.999
chr7	154384537	154384552	ENSG00000130226	3	+	ENSG00000207442_SNORD116-6(+)	71	86	0.993	0.988	0.999
chr7	154384884	154384899	ENSG00000130226	3	+	ENSG00000207197_SNORD116-12(+)	60	75	0.985	0.98	0.992
chr7	154385380	154385395	ENSG00000130226	3	+	ENSG00000251815_SNORD116-26(+)	74	89	0.989	0.986	0.993
chr7	154385380	154385395	ENSG00000130226	3	+	ENSG00000251896_SNORD116-27(+)	70	85	0.987	0.985	0.988
chr7	154385380	154385395	ENSG00000130226	3	+	ENSG00000252277_SNORD116-30(+)	63	78	0.989	0.983	0.992
chr7	154385380	154385395	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	70	85	0.987	0.985	0.988
chr7	154385415	154385430	ENSG00000130226	3	+	ENSG00000251815_SNORD116-26(+)	34	49	0.989	0.982	0.992
chr7	154399706	154399721	ENSG00000130226	3	+	ENSG00000278123_SNORD116-28(+)	59	74	0.993	0.99	0.998
chr7	154402172	154402187	ENSG00000130226	3	+	ENSG00000252985_SNORD116(+)	2	17	0.985	0.982	0.988
chr7	154412430	154412446	ENSG00000130226	4	+	ENSG00000207001_SNORD116-2(+)	5	21	0.991	0.985	0.998
chr7	154412431	154412446	ENSG00000130226	3	+	ENSG00000206727_SNORD116-9(+)	5	20	0.989	0.983	0.998
chr7	154412431	154412446	ENSG00000130226	3	+	ENSG00000207014_SNORD116-3(+)	5	20	0.989	0.983	0.998
chr7	154412431	154412446	ENSG00000130226	3	+	ENSG00000207063_SNORD116-1(+)	5	20	0.989	0.984	0.998
chr7	154412431	154412446	ENSG00000130226	3	+	ENSG00000207133_SNORD116-7(+)	5	20	0.989	0.983	0.998
chr7	154412431	154412446	ENSG00000130226	3	+	ENSG00000207191_SNORD116-5(+)	5	20	0.989	0.983	0.998
chr7	154412431	154412446	ENSG00000130226	3	+	ENSG00000275529_SNORD116-4(+)	5	20	0.989	0.983	0.998
chr7	154414678	154414693	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	6	21	0.982	0.98	0.984
chr7	154417137	154417152	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	55	70	0.985	0.982	0.988
chr7	154431597	154431612	ENSG00000130226	3	+	ENSG00000278123_SNORD116-28(+)	76	91	0.989	0.984	0.995
chr7	154445251	154445266	ENSG00000130226	3	+	ENSG00000278123_SNORD116-28(+)	58	73	0.992	0.99	0.994
chr7	154451893	154451909	ENSG00000130226	4	+	ENSG00000278123_SNORD116-28(+)	65	81	0.99	0.987	0.997
chr7	154457396	154457411	ENSG00000130226	3	+	ENSG00000252985_SNORD116(+)	2	17	0.985	0.982	0.988
chr7	154486757	154486772	ENSG00000130226	3	+	ENSG00000207245_SNORD116-29(+)	55	70	0.985	0.98	0.994
chr7	154495858	154495873	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	62	77	0.986	0.98	0.99
chr7	154495893	154495908	ENSG00000130226	3	+	ENSG00000252326_SNORD116-25(+)	59	74	0.993	0.99	0.996
chr7	154497377	154497392	ENSG00000130226	3	+	ENSG00000252277_SNORD116-30(+)	52	67	0.99	0.988	0.993
chr7	154499157	154499172	ENSG00000130226	3	+	ENSG00000278715_SNORD116-20(+)	61	76	0.987	0.985	0.99
chr7	154501697	154501712	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	6	21	0.99	0.985	0.993
chr7	154502799	154502814	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	55	70	0.99	0.983	0.997
chr7	154508334	154508349	ENSG00000130226	3	+	ENSG00000212553_SNORD116(-)	6	21	0.992	0.988	0.995
chr7	154512269	154512284	ENSG00000130226	3	+	ENSG00000251815_SNORD116-26(+)	61	76	0.986	0.98	0.994
chr7	154519875	154519890	ENSG00000130226	3	+	ENSG00000275529_SNORD116-4(+)	75	90	0.987	0.981	0.991
chr7	154524458	154524473	ENSG00000130226	3	+	ENSG00000252277_SNORD116-30(+)	52	67	0.99	0.987	0.991
chr7	154537419	154537434	ENSG00000130226	3	+	ENSG00000207063_SNORD116-1(+)	55	70	0.988	0.985	0.993
chr7	154542035	154542051	ENSG00000130226	4	+	ENSG00000202498_SNORD116(-)	69	85	0.985	0.982	0.991
