target_chromo	target_window_start	target_window_end	target_id	count	target_strand	sno_id	sno_window_start	sno_window_end	mean_score	min_score	max_score
chr6	143972988	143973003	ENSG00000118495	3	-	ENSG00000199712_SNORD115-2(+)	9	24	0.985	0.985	0.986
chr6	143997110	143997125	ENSG00000118495	3	-	ENSG00000201634_SNORD115-48(+)	9	24	0.987	0.983	0.991
chr6	144010220	144010235	ENSG00000118495	3	-	ENSG00000201634_SNORD115-48(+)	9	24	0.997	0.996	0.998
chr6	144027864	144027879	ENSG00000118495	3	-	ENSG00000199968_SNORD115-19(+)	62	77	0.986	0.983	0.993
chr6	144027864	144027879	ENSG00000118495	3	-	ENSG00000200163_SNORD115-18(+)	62	77	0.986	0.983	0.993
chr6	144027864	144027879	ENSG00000118495	3	-	ENSG00000201482_SNORD115-17(+)	62	77	0.986	0.983	0.993
chr6	144037147	144037162	ENSG00000118495	3	-	ENSG00000212428_SNORD115(+)	44	59	0.985	0.98	0.993
chr6	144060010	144060025	ENSG00000118495	3	-	ENSG00000199712_SNORD115-2(+)	9	24	0.99	0.984	0.993
chr7	137299618	137299634	ENSG00000105894	4	-	ENSG00000200801_SNORD115-28(+)	45	61	0.988	0.984	0.994
chr7	137303833	137303848	ENSG00000105894	3	-	ENSG00000199489_SNORD115-25(+)	55	70	0.987	0.984	0.991
chr7	137308688	137308703	ENSG00000105894	3	-	ENSG00000199712_SNORD115-2(+)	9	24	0.988	0.986	0.989
chr7	137331620	137331635	ENSG00000105894	3	-	ENSG00000212428_SNORD115(+)	8	23	0.99	0.987	0.992
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000199311_SNORD115-34(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000199704_SNORD115-29(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000199970_SNORD115-3(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000200486_SNORD115-11(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000200593_SNORD115-33(+)	4	19	0.99	0.989	0.991
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000200726_SNORD115-8(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000200757_SNORD115-16(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000200812_SNORD115-6(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000200949_SNORD115-32(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000200987_SNORD115-30(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000201326_SNORD115-22(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000201331_SNORD115-23(+)	4	19	0.989	0.987	0.991
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000201907_SNORD115-38(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000201992_SNORD115-35(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000202261_SNORD115-44(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000202373_SNORD115-43(+)	4	19	0.992	0.989	0.997
chr7	153894634	153894649	ENSG00000130226	3	+	ENSG00000202499_SNORD115-36(+)	4	19	0.992	0.989	0.997
chr7	153959908	153959923	ENSG00000130226	3	+	ENSG00000199712_SNORD115-2(+)	64	79	0.985	0.984	0.987
chr7	153959908	153959923	ENSG00000130226	3	+	ENSG00000199968_SNORD115-19(+)	64	79	0.985	0.984	0.987
chr7	153959908	153959923	ENSG00000130226	3	+	ENSG00000200163_SNORD115-18(+)	64	79	0.985	0.984	0.987
chr7	153959908	153959923	ENSG00000130226	3	+	ENSG00000201482_SNORD115-17(+)	64	79	0.985	0.984	0.987
chr7	153959908	153959923	ENSG00000130226	3	+	ENSG00000201969_SNORD115-20(+)	64	79	0.985	0.984	0.987
chr7	153959908	153959923	ENSG00000130226	3	+	ENSG00000276844_SNORD115-46(+)	56	71	0.985	0.982	0.987
chr7	154083568	154083583	ENSG00000130226	3	+	ENSG00000200398_SNORD115-24(+)	29	44	0.987	0.981	0.992
chr7	154103905	154103920	ENSG00000130226	3	+	ENSG00000212380_SNORD115-45(+)	32	47	0.991	0.988	0.997
chr7	154107854	154107869	ENSG00000130226	3	+	ENSG00000201634_SNORD115-48(+)	9	24	0.984	0.98	0.992
chr7	154168467	154168482	ENSG00000130226	3	+	ENSG00000200398_SNORD115-24(+)	35	50	0.985	0.981	0.991
chr7	154192614	154192629	ENSG00000130226	3	+	ENSG00000199712_SNORD115-2(+)	14	29	0.986	0.983	0.989
chr7	154195076	154195092	ENSG00000130226	4	+	ENSG00000200801_SNORD115-28(+)	5	21	0.988	0.981	0.993
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000199311_SNORD115-34(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000199453_SNORD115-12(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000199489_SNORD115-25(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000199704_SNORD115-29(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000199782_SNORD115-9(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000199833_SNORD115-21(+)	64	79	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000199960_SNORD115-14(+)	64	79	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000199970_SNORD115-3(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200398_SNORD115-24(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200478_SNORD115-41(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200486_SNORD115-11(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200503_SNORD115-5(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200564_SNORD115-39(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200593_SNORD115-33(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200680_SNORD115-4(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200726_SNORD115-8(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200757_SNORD115-16(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200812_SNORD115-6(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200949_SNORD115-32(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000200987_SNORD115-30(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000201143_SNORD115-42(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000201634_SNORD115-48(+)	59	74	0.989	0.983	0.992
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000201679_SNORD115-15(+)	64	79	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000201831_SNORD115-1(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000201907_SNORD115-38(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000201943_SNORD115-10(+)	64	79	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000201992_SNORD115-35(+)	65	80	0.987	0.984	0.99
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000202188_SNORD115-31(+)	65	80	0.987	0.984	0.99
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000202261_SNORD115-44(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000202373_SNORD115-43(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000202499_SNORD115-36(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000212411_SNORD115(+)	59	74	0.988	0.985	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000272460_SNORD115-40(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000273835_SNORD115-13(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000275524_SNORD115-26(+)	65	80	0.988	0.982	0.991
chr7	154262495	154262510	ENSG00000130226	3	+	ENSG00000278089_SNORD115-7(+)	65	80	0.988	0.982	0.991
chr7	154316451	154316466	ENSG00000130226	3	+	ENSG00000199712_SNORD115-2(+)	12	27	0.989	0.981	0.994
chr7	154362133	154362148	ENSG00000130226	3	+	ENSG00000201326_SNORD115-22(+)	64	79	0.993	0.99	0.997
chr7	154407768	154407783	ENSG00000130226	3	+	ENSG00000200801_SNORD115-28(+)	4	19	0.988	0.981	0.999
chr7	154437104	154437119	ENSG00000130226	3	+	ENSG00000212380_SNORD115-45(+)	32	47	0.99	0.983	0.995
chr7	154502535	154502551	ENSG00000130226	4	+	ENSG00000200398_SNORD115-24(+)	29	45	0.985	0.982	0.99
chr7	154519889	154519904	ENSG00000130226	3	+	ENSG00000201634_SNORD115-48(+)	9	24	0.993	0.993	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000199311_SNORD115-34(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000199704_SNORD115-29(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000199970_SNORD115-3(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000200486_SNORD115-11(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000200593_SNORD115-33(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000200726_SNORD115-8(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000200757_SNORD115-16(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000200812_SNORD115-6(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000200949_SNORD115-32(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000200987_SNORD115-30(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000201326_SNORD115-22(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000201331_SNORD115-23(+)	4	19	0.99	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000201907_SNORD115-38(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000201992_SNORD115-35(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000202261_SNORD115-44(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000202373_SNORD115-43(+)	4	19	0.991	0.985	0.994
chr7	154528477	154528492	ENSG00000130226	3	+	ENSG00000202499_SNORD115-36(+)	4	19	0.991	0.985	0.994
chr7	154533076	154533091	ENSG00000130226	3	+	ENSG00000202188_SNORD115-31(+)	29	44	0.989	0.985	0.994
chr7	154563737	154563752	ENSG00000130226	3	+	ENSG00000200478_SNORD115-41(+)	9	24	0.985	0.981	0.99
chr7	154563743	154563758	ENSG00000130226	3	+	ENSG00000212428_SNORD115(+)	44	59	0.988	0.98	0.994
chr7	154602181	154602196	ENSG00000130226	3	+	ENSG00000278089_SNORD115-7(+)	35	50	0.991	0.99	0.992
chr7	154648387	154648403	ENSG00000130226	4	+	ENSG00000200398_SNORD115-24(+)	32	48	0.986	0.98	0.996
chr7	154681004	154681019	ENSG00000130226	3	+	ENSG00000201300_SNORD115-27(+)	39	54	0.986	0.985	0.988
chr7	154692698	154692713	ENSG00000130226	3	+	ENSG00000200398_SNORD115-24(+)	4	19	0.989	0.982	0.995
chr7	154739670	154739686	ENSG00000130226	4	+	ENSG00000200726_SNORD115-8(+)	33	49	0.988	0.98	0.996
chr7	154739670	154739686	ENSG00000130226	4	+	ENSG00000200949_SNORD115-32(+)	33	49	0.988	0.98	0.996
chr7	154739670	154739686	ENSG00000130226	4	+	ENSG00000201907_SNORD115-38(+)	33	49	0.988	0.98	0.996
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000199453_SNORD115-12(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000199489_SNORD115-25(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000199704_SNORD115-29(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000199782_SNORD115-9(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000199968_SNORD115-19(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000199970_SNORD115-3(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000200163_SNORD115-18(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000200486_SNORD115-11(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000200503_SNORD115-5(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000200638_SNORD115-37(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000201300_SNORD115-27(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000201326_SNORD115-22(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000201482_SNORD115-17(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000201969_SNORD115-20(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000202188_SNORD115-31(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000202261_SNORD115-44(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000202373_SNORD115-43(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000202499_SNORD115-36(+)	15	30	0.989	0.984	0.992
chr7	154754343	154754358	ENSG00000130226	3	+	ENSG00000275524_SNORD115-26(+)	15	30	0.989	0.984	0.992
chr7	154796108	154796123	ENSG00000130226	3	+	ENSG00000200593_SNORD115-33(+)	28	43	0.989	0.982	0.992
chr7	154796108	154796123	ENSG00000130226	3	+	ENSG00000202261_SNORD115-44(+)	28	43	0.989	0.982	0.992
chr7	154796296	154796311	ENSG00000130226	3	+	ENSG00000200398_SNORD115-24(+)	33	48	0.99	0.986	0.995
chr7	154800363	154800379	ENSG00000130226	4	+	ENSG00000200801_SNORD115-28(+)	2	18	0.987	0.982	0.993
chr7	154807215	154807230	ENSG00000130226	3	+	ENSG00000201634_SNORD115-48(+)	57	72	0.983	0.981	0.985
chr7	154818986	154819002	ENSG00000130226	4	+	ENSG00000199712_SNORD115-2(+)	9	25	0.989	0.985	0.993
chr7	154861280	154861295	ENSG00000130226	3	+	ENSG00000278089_SNORD115-7(+)	35	50	0.986	0.985	0.989
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199311_SNORD115-34(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199453_SNORD115-12(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199489_SNORD115-25(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199704_SNORD115-29(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199712_SNORD115-2(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199782_SNORD115-9(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199833_SNORD115-21(+)	32	47	0.993	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199960_SNORD115-14(+)	32	47	0.993	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199968_SNORD115-19(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000199970_SNORD115-3(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200163_SNORD115-18(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200398_SNORD115-24(+)	33	48	0.989	0.987	0.991
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200478_SNORD115-41(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200486_SNORD115-11(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200503_SNORD115-5(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200564_SNORD115-39(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200680_SNORD115-4(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200726_SNORD115-8(+)	33	48	0.991	0.988	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200757_SNORD115-16(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200801_SNORD115-28(+)	32	47	0.993	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200812_SNORD115-6(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000200949_SNORD115-32(+)	33	48	0.991	0.988	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201143_SNORD115-42(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201326_SNORD115-22(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201331_SNORD115-23(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201482_SNORD115-17(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201679_SNORD115-15(+)	32	47	0.993	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201831_SNORD115-1(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201907_SNORD115-38(+)	33	48	0.991	0.988	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201943_SNORD115-10(+)	32	47	0.993	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201969_SNORD115-20(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000201992_SNORD115-35(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000202373_SNORD115-43(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000202499_SNORD115-36(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000272460_SNORD115-40(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000273835_SNORD115-13(+)	33	48	0.992	0.989	0.996
chr7	154888930	154888945	ENSG00000130226	3	+	ENSG00000275524_SNORD115-26(+)	33	48	0.992	0.989	0.996
chr8	142473829	142473844	ENSG00000181790	3	+	ENSG00000200801_SNORD115-28(+)	3	18	0.991	0.982	0.997
chr8	142537837	142537852	ENSG00000181790	3	+	ENSG00000276844_SNORD115-46(+)	56	71	0.984	0.98	0.989
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000199311_SNORD115-34(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000199453_SNORD115-12(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000199489_SNORD115-25(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000199704_SNORD115-29(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000199782_SNORD115-9(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000199833_SNORD115-21(+)	64	79	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000199960_SNORD115-14(+)	64	79	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000199970_SNORD115-3(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200398_SNORD115-24(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200478_SNORD115-41(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200486_SNORD115-11(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200503_SNORD115-5(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200564_SNORD115-39(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200593_SNORD115-33(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200680_SNORD115-4(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200726_SNORD115-8(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200757_SNORD115-16(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200812_SNORD115-6(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200949_SNORD115-32(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000200987_SNORD115-30(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000201143_SNORD115-42(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000201326_SNORD115-22(+)	65	80	0.99	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000201331_SNORD115-23(+)	65	80	0.991	0.984	0.998
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000201634_SNORD115-48(+)	59	74	0.989	0.98	0.994
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000201679_SNORD115-15(+)	64	79	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000201831_SNORD115-1(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000201907_SNORD115-38(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000201943_SNORD115-10(+)	64	79	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000202261_SNORD115-44(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000202373_SNORD115-43(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000202499_SNORD115-36(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000272460_SNORD115-40(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000273835_SNORD115-13(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000275524_SNORD115-26(+)	65	80	0.989	0.984	0.993
chr8	144516468	144516483	ENSG00000160957	3	-	ENSG00000278089_SNORD115-7(+)	65	80	0.989	0.984	0.993
chr9	34262257	34262272	ENSG00000186638	3	-	ENSG00000200398_SNORD115-24(+)	33	48	0.986	0.983	0.991
chr9	36934261	36934276	ENSG00000196092	3	-	ENSG00000200949_SNORD115-32(+)	25	40	0.987	0.987	0.988
chr9	36940113	36940128	ENSG00000196092	3	-	ENSG00000212380_SNORD115-45(+)	9	24	0.986	0.98	0.992
chr9	36980646	36980661	ENSG00000196092	3	-	ENSG00000200398_SNORD115-24(+)	4	19	0.991	0.985	0.995
chr9	90840974	90840989	ENSG00000165025	3	+	ENSG00000199712_SNORD115-2(+)	3	18	0.989	0.981	0.994
chr9	90854903	90854919	ENSG00000165025	4	+	ENSG00000200398_SNORD115-24(+)	29	45	0.989	0.986	0.993
chr9	90878694	90878709	ENSG00000165025	3	+	ENSG00000201300_SNORD115-27(+)	48	63	0.985	0.984	0.987
chrX	28605178	28605196	ENSG00000169306	6	+	ENSG00000200398_SNORD115-24(+)	33	51	0.988	0.983	0.995
chrX	28629401	28629416	ENSG00000169306	3	+	ENSG00000200478_SNORD115-41(+)	4	19	0.991	0.988	0.994
chrX	28629401	28629416	ENSG00000169306	3	+	ENSG00000202188_SNORD115-31(+)	4	19	0.991	0.988	0.994
chrX	28629401	28629416	ENSG00000169306	3	+	ENSG00000275524_SNORD115-26(+)	4	19	0.991	0.988	0.994
chrX	28679141	28679156	ENSG00000169306	3	+	ENSG00000201634_SNORD115-48(+)	9	24	0.987	0.983	0.991
chrX	28698187	28698203	ENSG00000169306	4	+	ENSG00000212380_SNORD115-45(+)	33	49	0.988	0.981	0.996
chrX	28739850	28739867	ENSG00000169306	5	+	ENSG00000199712_SNORD115-2(+)	9	26	0.99	0.982	0.997
chrX	28813629	28813644	ENSG00000169306	3	+	ENSG00000200638_SNORD115-37(+)	39	54	0.989	0.985	0.992
chrX	28929985	28930001	ENSG00000169306	4	+	ENSG00000201634_SNORD115-48(+)	8	24	0.988	0.982	0.993
chrX	28966819	28966834	ENSG00000169306	3	+	ENSG00000200638_SNORD115-37(+)	52	67	0.988	0.981	0.995
chrX	29022240	29022255	ENSG00000169306	3	+	ENSG00000200398_SNORD115-24(+)	33	48	0.983	0.982	0.986
